Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1764551021,30,,Aggregated,15.300000,5.200000,110,170,300,400,710,1200,5400,6100,8600,8600,8600,1809,593,110.0,405.99865660616706,26.136700005736202,8648.524699994596,28583.22056384743
1764551022,30,,Aggregated,13.600000,4.600000,110,170,300,390,700,1200,5400,6100,8600,8600,8600,1822,596,110.0,403.5601058729061,26.136700005736202,8648.524699994596,28648.430845225026
1764551023,30,,Aggregated,14.800000,5.200000,110,170,290,390,700,1200,5400,6100,8600,8600,8600,1838,601,110.0,401.1601951580114,26.136700005736202,8648.524699994596,28641.766050054408
1764551024,30,,Aggregated,14.400000,5.000000,110,170,290,380,700,1200,5400,6100,8600,8600,8600,1853,603,110.0,398.5668987589902,26.136700005736202,8648.524699994596,28611.273610361575
1764551025,30,,Aggregated,14.800000,5.100000,110,160,280,380,700,1200,5400,6100,8600,8600,8600,1870,607,110.0,395.7538844386762,26.136700005736202,8648.524699994596,28612.455614973263
1764551026,30,,Aggregated,14.600000,5.000000,110,160,280,380,690,1200,5400,6100,8600,8600,8600,1882,612,110.0,393.70298358146226,26.136700005736202,8648.524699994596,28576.812433581297
1764551027,30,,Aggregated,15.100000,4.800000,100,160,280,380,690,1200,5400,6100,8600,8600,8600,1900,620,100.0,390.4209934212084,26.136700005736202,8648.524699994596,28576.392631578947
1764551028,30,,Aggregated,15.200000,5.100000,100,160,270,370,690,1200,5400,6100,8600,8600,8600,1911,627,100.0,388.4766319729663,26.136700005736202,8648.524699994596,28608.099947671377
1764551029,30,,Aggregated,14.800000,5.000000,100,160,270,370,680,1200,5400,6100,8600,8600,8600,1926,632,100.0,386.0012671860904,26.136700005736202,8648.524699994596,28654.73416407061
1764551030,30,,Aggregated,14.400000,4.900000,100,160,270,370,680,1200,5400,6100,8600,8600,8600,1941,636,100.0,383.75233575497015,26.136700005736202,8648.524699994596,28659.996393611542
1764551031,30,,Aggregated,14.500000,5.100000,100,160,260,360,680,1200,5300,6100,8600,8600,8600,1957,642,100.0,381.17775569767934,26.136700005736202,8648.524699994596,28647.855390904446
1764551032,30,,Aggregated,15.000000,5.100000,100,160,260,360,680,1200,5300,6100,8600,8600,8600,1968,646,100.0,379.4055033538278,26.136700005736202,8648.524699994596,28687.392784552845
1764551033,30,,Aggregated,14.200000,4.600000,100,160,260,360,680,1200,5300,6100,8600,8600,8600,1979,648,100.0,377.6252172816029,26.136700005736202,8648.524699994596,28713.42496210207
1764551034,30,,Aggregated,14.400000,4.900000,100,160,250,360,660,1200,5300,6100,8600,8600,8600,1996,650,100.0,375.75653121253885,26.136700005736202,8648.524699994596,28691.841683366732
1764551035,30,,Aggregated,14.400000,5.000000,100,160,250,350,660,1200,5300,6100,8600,8600,8600,2010,656,100.0,373.397998607052,26.136700005736202,8648.524699994596,28653.950746268656
1764551036,30,,Aggregated,14.000000,4.600000,99,150,250,350,660,1200,5300,6100,8600,8600,8600,2025,657,99,371.0903557037998,26.136700005736202,8648.524699994596,28623.23950617284
1764551037,30,,Aggregated,14.000000,4.900000,98,150,240,350,660,1200,5300,6100,8600,8600,8600,2043,662,98,368.4691115517187,26.136700005736202,8648.524699994596,28651.250611845324
1764551038,30,,Aggregated,13.800000,4.600000,97,150,240,340,660,1200,5300,6100,8600,8600,8600,2059,667,97,366.00923841677985,26.136700005736202,8648.524699994596,28641.563865954347
1764551039,30,,Aggregated,14.300000,4.300000,97,150,240,340,660,1200,5300,6100,8600,8600,8600,2069,671,97,364.6034244079964,26.136700005736202,8648.524699994596,28656.5601739971
1764551040,30,,Aggregated,14.100000,3.900000,97,150,240,340,650,1200,5300,6100,8600,8600,8600,2083,677,97,362.79514354305024,26.136700005736202,8648.524699994596,28695.105616898705
1764551041,30,,Aggregated,14.500000,3.900000,97,150,230,340,650,1200,5300,6100,8600,8600,8600,2099,681,97,360.76846326833453,26.136700005736202,8648.524699994596,28735.4078132444
1764551042,30,,Aggregated,14.100000,4.000000,97,150,230,340,640,1200,5300,6100,8600,8600,8600,2111,685,97,359.18613671256657,26.136700005736202,8648.524699994596,28739.43581241118
1764551043,30,,Aggregated,14.600000,4.200000,97,150,230,330,640,1100,5300,6100,8600,8600,8600,2126,692,97,357.1676416746415,26.136700005736202,8648.524699994596,28812.54703668862
1764551044,30,,Aggregated,14.300000,4.000000,97,150,230,330,640,1100,5300,6100,8600,8600,8600,2139,696,97,355.98120392719153,26.136700005736202,8648.524699994596,28828.324450677886
1764551045,30,,Aggregated,14.200000,3.800000,98,150,230,330,630,1100,5200,6100,8600,8600,8600,2156,700,98,354.76741113185716,26.136700005736202,8648.524699994596,28837.179035250465
1764551046,30,,Aggregated,14.600000,4.500000,97,150,230,330,630,1100,5200,6100,8600,8600,8600,2167,705,97,353.3125496540351,26.136700005736202,8648.524699994596,28827.090447623443
1764551047,30,,Aggregated,13.900000,4.300000,98,150,230,330,630,1100,5200,6100,8600,8600,8600,2177,708,98,353.21810757937317,26.136700005736202,8648.524699994596,28853.52641249426
1764551048,30,,Aggregated,14.500000,4.500000,98,150,240,340,650,1100,5200,6100,8600,8600,8600,2186,712,98,355.08328042099754,26.136700005736202,8648.524699994596,28851.20585544373
1764551049,30,,Aggregated,13.800000,4.800000,98,150,240,340,660,1100,5200,6100,8600,8600,8600,2191,713,98,356.95210680068175,26.136700005736202,8648.524699994596,28839.644910999545
1764551050,30,,Aggregated,13.300000,4.600000,99,150,250,350,680,1200,5200,6000,8600,8600,8600,2204,717,99,364.5815787659804,26.136700005736202,8648.524699994596,28843.599364791287
1764551051,30,,Aggregated,12.700000,4.400000,100,160,250,360,690,1200,5200,6000,8600,8600,8600,2220,721,100.0,366.2048404956098,26.136700005736202,8648.524699994596,28927.1
1764551052,30,,Aggregated,12.000000,4.000000,99,150,250,350,680,1200,5200,6000,8600,8600,8600,2239,728,99,363.5951457348103,26.136700005736202,8648.524699994596,28912.912014292095
1764551053,30,,Aggregated,11.900000,4.100000,98,150,250,350,680,1200,5200,6000,8600,8600,8600,2253,733,98,361.7117885487068,26.136700005736202,8648.524699994596,28908.16333777186
1764551054,30,,Aggregated,12.200000,4.000000,98,150,240,350,680,1200,5200,6000,8600,8600,8600,2266,738,98,360.06928702572026,26.136700005736202,8648.524699994596,28970.16107678729
1764551055,30,,Aggregated,12.600000,4.300000,98,150,240,350,680,1200,5200,6000,8600,8600,8600,2280,744,98,358.28716092119544,26.136700005736202,8648.524699994596,28978.35789473684
1764551056,30,,Aggregated,12.900000,4.100000,97,150,240,340,670,1200,5200,6000,8600,8600,8600,2294,746,97,356.592656277427,26.136700005736202,8648.524699994596,29058.3866608544
1764551057,30,,Aggregated,12.700000,4.300000,97,150,240,340,670,1200,5100,6000,8600,8600,8600,2306,749,97,354.9859317001079,26.136700005736202,8648.524699994596,29097.527320034693
1764551058,30,,Aggregated,12.400000,4.300000,96,150,230,340,660,1200,5100,6000,8600,8600,8600,2321,756,96,352.9689962518396,26.136700005736202,8648.524699994596,29110.80353295993
1764551059,30,,Aggregated,12.600000,4.000000,96,150,230,340,660,1200,5100,6000,8600,8600,8600,2336,761,96,351.1306465327598,26.136700005736202,8648.524699994596,29105.540239726026
1764551060,30,,Aggregated,12.900000,4.200000,95,150,230,340,660,1200,5100,6000,8600,8600,8600,2348,766,95,349.5713577089426,26.047699997434393,8648.524699994596,29074.449744463374
1764551061,30,,Aggregated,13.400000,4.400000,95,150,230,330,660,1200,4400,6000,8600,8600,8600,2367,772,95,347.67946877930336,26.047699997434393,8648.524699994596,29079.046049852135
1764551062,30,,Aggregated,14.500000,4.800000,95,150,220,330,660,1200,4400,6000,8600,8600,8600,2377,778,95,346.4463549434647,26.047699997434393,8648.524699994596,29115.108119478333
1764551063,30,,Aggregated,14.100000,4.700000,94,150,220,330,660,1200,4400,6000,8600,8600,8600,2394,786,94,344.5828743110363,26.047699997434393,8648.524699994596,29170.38888888889
1764551064,30,,Aggregated,14.400000,5.000000,95,150,220,330,660,1100,4000,5900,8600,8600,8600,2406,792,94,343.32637348323493,26.047699997434393,8648.524699994596,29182.500831255194
1764551065,30,,Aggregated,13.700000,5.000000,94,150,220,330,650,1100,4000,5900,8600,8600,8600,2421,795,94,341.52197410189615,26.047699997434393,8648.524699994596,29093.394878149524
1764551066,30,,Aggregated,13.800000,5.200000,94,150,220,330,650,1100,4000,5900,8600,8600,8600,2431,796,94,340.6487391611403,26.047699997434393,8648.524699994596,29150.6343068696
1764551068,30,,Aggregated,14.000000,5.300000,94,150,210,320,640,1100,4000,5900,8600,8600,8600,2448,797,94,338.9791013482893,26.047699997434393,8648.524699994596,29193.5408496732
1764551069,30,,Aggregated,13.900000,5.100000,93,140,210,320,640,1100,4000,5900,8600,8600,8600,2464,806,93,337.21642455380885,26.047699997434393,8648.524699994596,29229.87702922078
1764551070,30,,Aggregated,13.700000,5.000000,92,140,210,310,630,1100,4000,5900,8600,8600,8600,2479,815,92,335.47818693042626,26.047699997434393,8648.524699994596,29280.13432835821
1764551071,30,,Aggregated,14.200000,5.000000,92,140,210,310,630,1100,4000,5900,8600,8600,8600,2493,817,92,334.0827849179767,26.047699997434393,8648.524699994596,29324.04251905335
1764551072,30,,Aggregated,14.200000,5.000000,91,140,210,300,630,1100,4000,5900,8600,8600,8600,2510,825,91,332.2959518727041,25.77089998521842,8648.524699994596,29306.409960159363
1764551073,30,,Aggregated,14.400000,5.000000,91,140,200,300,630,1100,4000,5900,8600,8600,8600,2526,831,91,330.7057991292629,25.77089998521842,8648.524699994596,29297.935075217734
1764551074,30,,Aggregated,14.300000,5.300000,91,140,200,300,630,1100,4000,5900,8600,8600,8600,2540,836,91,329.1828792128005,25.77089998521842,8648.524699994596,29259.347637795276
1764551075,30,,Aggregated,14.300000,5.300000,91,140,200,300,630,1100,4000,5900,8600,8600,8600,2548,838,91,328.319975981384,25.77089998521842,8648.524699994596,29242.029827315542
1764551076,30,,Aggregated,14.800000,5.300000,90,140,200,290,620,1100,4000,5900,8600,8600,8600,2568,844,90,326.36726818559634,25.77089998521842,8648.524699994596,29206.630841121496
1764551077,30,,Aggregated,14.500000,5.000000,90,140,200,290,620,1100,4000,5900,8600,8600,8600,2581,846,90,325.1095328556954,25.77089998521842,8648.524699994596,29189.93490895002
1764551078,30,,Aggregated,14.100000,4.600000,90,140,200,290,620,1100,4000,5900,8600,8600,8600,2593,851,90,324.24921349807863,25.77089998521842,8648.524699994596,29207.392595449288
1764551079,30,,Aggregated,15.000000,5.000000,90,140,190,280,620,1100,4000,5800,8600,8600,8600,2609,857,90,322.75020762766746,25.77089998521842,8648.524699994596,29212.27443464929
1764551080,30,,Aggregated,14.500000,5.400000,90,140,190,280,610,1000,4000,5800,8600,8600,8600,2625,865,90,321.33227040022166,25.77089998521842,8648.524699994596,29212.96076190476
1764551081,30,,Aggregated,14.400000,5.000000,90,140,190,280,610,1000,4000,5800,8600,8600,8600,2637,869,90,320.2321734928133,25.77089998521842,8648.524699994596,29190.74478574137
1764551082,30,,Aggregated,14.400000,4.900000,90,140,200,290,620,1000,4000,5800,8600,8600,8600,2649,870,90,321.529435070056,25.77089998521842,8648.524699994596,29127.531521328805
1764551083,30,,Aggregated,14.400000,5.300000,91,140,200,290,620,1000,3700,5800,8600,8600,8600,2668,877,91,321.80062694922697,25.77089998521842,8648.524699994596,29154.409295352325
1764551084,30,,Aggregated,13.500000,4.500000,91,140,200,290,620,1000,3700,5800,8600,8600,8600,2676,880,91,321.01258535146434,25.77089998521842,8648.524699994596,29166.170777279523
1764551085,30,,Aggregated,13.700000,4.500000,91,140,200,290,620,1000,3700,5800,8600,8600,8600,2699,887,91,318.88544872196667,25.77089998521842,8648.524699994596,29178.755835494627
1764551086,30,,Aggregated,13.400000,4.300000,90,140,200,280,620,1000,3500,5800,8600,8600,8600,2707,891,90,318.0667254158203,25.77089998521842,8648.524699994596,29217.92907277429
1764551087,30,,Aggregated,14.800000,4.700000,90,140,190,280,620,990,3500,5800,8600,8600,8600,2724,895,90,316.37781747452203,25.77089998521842,8648.524699994596,29218.10315712188
1764551088,30,,Aggregated,13.600000,4.500000,90,140,190,280,620,990,3500,5800,8600,8600,8600,2738,903,90,315.13653053346417,25.77089998521842,8648.524699994596,29257.124178232287
1764551089,30,,Aggregated,13.700000,4.700000,90,140,190,280,610,990,3500,5800,8600,8600,8600,2751,905,90,314.0456336243296,25.77089998521842,8648.524699994596,29248.931297709925
1764551090,30,,Aggregated,14.000000,4.900000,89,140,190,270,610,970,3500,5800,8600,8600,8600,2766,910,89,312.71274562563605,25.77089998521842,8648.524699994596,29248.32031814895
1764551091,30,,Aggregated,14.000000,4.900000,88,140,190,270,600,970,3500,5800,8600,8600,8600,2781,918,88,311.34960985275677,25.77089998521842,8648.524699994596,29278.084501977704
1764551092,30,,Aggregated,14.100000,4.500000,88,130,190,270,600,970,3500,5800,8600,8600,8600,2796,921,88,310.07947589431944,25.77089998521842,8648.524699994596,29303.159155937054
1764551093,30,,Aggregated,14.200000,4.800000,88,130,190,270,600,940,3400,5800,8600,8600,8600,2814,932,87,308.3961916846124,25.77089998521842,8648.524699994596,29309.382729211087
1764551094,30,,Aggregated,14.800000,5.100000,87,130,180,270,590,930,3400,5800,8600,8600,8600,2825,937,87,307.53741582316775,25.77089998521842,8648.524699994596,29336.31504424779
1764551095,30,,Aggregated,14.900000,5.400000,87,130,180,260,590,920,3400,5800,8600,8600,8600,2843,944,87,305.9391406614379,25.77089998521842,8648.524699994596,29345.447766443896
1764551096,30,,Aggregated,14.800000,5.600000,87,130,180,260,590,920,3400,5800,8600,8600,8600,2856,948,87,304.8768186626166,25.77089998521842,8648.524699994596,29374.88760504202
1764551097,30,,Aggregated,14.200000,5.500000,86,130,180,260,590,900,3400,5800,8600,8600,8600,2871,955,86,303.54156879154397,25.77089998521842,8648.524699994596,29372.604319052596
1764551098,30,,Aggregated,15.100000,5.800000,86,130,180,250,590,900,3400,5800,8600,8600,8600,2886,961,86,302.19630266822156,25.77089998521842,8648.524699994596,29376.0148995149
1764551099,30,,Aggregated,14.800000,6.000000,85,130,180,250,580,900,3400,5800,8600,8600,8600,2898,965,85,301.1364835750548,25.77089998521842,8648.524699994596,29350.9806763285
1764551100,30,,Aggregated,14.900000,6.000000,85,130,170,250,580,890,3200,5800,8600,8600,8600,2915,970,85,299.77919807905005,25.77089998521842,8648.524699994596,29349.101200686106
1764551101,30,,Aggregated,14.400000,5.700000,85,130,170,250,570,890,3200,5800,8600,8600,8600,2932,977,85,298.4341184176071,25.77089998521842,8648.524699994596,29371.483628922237
1764551102,30,,Aggregated,14.600000,6.000000,85,130,170,250,570,880,3200,5800,8600,8600,8600,2944,980,85,297.62299605992035,25.77089998521842,8648.524699994596,29381.426970108696
1764551103,30,,Aggregated,15.000000,5.800000,85,130,170,240,560,880,2600,5800,8600,8600,8600,2963,988,85,296.1551909552583,25.77089998521842,8648.524699994596,29341.780965237933
1764551104,30,,Aggregated,14.400000,5.800000,85,130,170,240,560,880,2600,5800,8600,8600,8600,2979,993,85,295.06808502870257,25.77089998521842,8648.524699994596,29328.526015441425
1764551105,30,,Aggregated,14.400000,5.500000,85,130,170,240,560,870,2600,5800,8600,8600,8600,2991,998,85,294.16611036460125,25.77089998521842,8648.524699994596,29338.869943162823
1764551106,30,,Aggregated,15.100000,5.500000,85,130,170,240,560,860,2500,5800,8600,8600,8600,3008,999,85,293.01511037252527,25.77089998521842,8648.524699994596,29342.657247340427
1764551107,30,,Aggregated,14.600000,5.600000,85,130,170,240,560,860,2500,5800,8600,8600,8600,3020,1003,85,292.0274878809956,25.77089998521842,8648.524699994596,29322.746026490066
1764551108,30,,Aggregated,14.800000,5.200000,84,130,170,230,560,860,2500,5800,8600,8600,8600,3036,1010,84,290.767595981707,25.77089998521842,8648.524699994596,29321.162384716732
1764551109,30,,Aggregated,14.700000,4.800000,84,130,170,230,550,860,2500,5800,8600,8600,8600,3051,1014,84,289.56417659799837,25.77089998521842,8648.524699994596,29274.279252704033
1764551110,30,,Aggregated,14.700000,4.800000,84,130,170,230,550,850,2500,5800,8600,8600,8600,3065,1019,84,288.55704329542317,25.77089998521842,8648.524699994596,29271.934747145187
1764551111,30,,Aggregated,15.400000,5.100000,84,130,170,230,540,850,2500,5800,8600,8600,8600,3083,1025,84,288.20231479093695,25.77089998521842,8648.524699994596,29329.781381771
1764551112,30,,Aggregated,14.700000,4.500000,84,130,170,230,540,850,2500,5800,8600,8600,8600,3096,1028,84,287.26053527146576,25.77089998521842,8648.524699994596,29321.01130490956
1764551113,30,,Aggregated,14.700000,4.500000,84,130,170,230,540,850,2300,5800,8600,8600,8600,3108,1031,84,286.4930041185411,25.77089998521842,8648.524699994596,29324.01994851995
1764551114,30,,Aggregated,15.000000,4.800000,84,130,170,230,540,840,2300,5800,8600,8600,8600,3128,1036,84,285.17958046686635,25.77089998521842,8648.524699994596,29289.05306905371
1764551115,30,,Aggregated,15.000000,4.500000,83,120,160,220,540,830,2300,5800,8600,8600,8600,3143,1043,83,284.07651104052326,25.77089998521842,8648.524699994596,29287.594018453707
1764551116,30,,Aggregated,14.700000,4.400000,83,120,160,220,540,830,2300,5800,8600,8600,8600,3157,1046,83,283.08951514107105,25.77089998521842,8648.524699994596,29282.19733924612
1764551117,30,,Aggregated,15.300000,4.500000,83,120,160,220,530,820,2300,5800,8600,8600,8600,3172,1052,83,282.1019417718966,25.77089998521842,8648.524699994596,29285.74337957125
1764551118,30,,Aggregated,14.500000,4.400000,83,120,160,220,530,820,2300,5800,8600,8600,8600,3186,1057,83,281.1179751727713,25.77089998521842,8648.524699994596,29292.48085373509
1764551119,30,,Aggregated,14.900000,4.500000,82,120,160,220,530,820,2300,5800,8600,8600,8600,3198,1058,82,280.30175659803353,25.77089998521842,8648.524699994596,29297.630081300813
1764551120,30,,Aggregated,14.800000,4.700000,82,120,160,220,530,820,2300,5700,8600,8600,8600,3216,1062,82,279.0033943409397,25.77089998521842,8648.524699994596,29275.7335199005
1764551121,30,,Aggregated,14.600000,4.500000,81,120,160,210,530,820,2300,5700,8600,8600,8600,3232,1066,81,277.9179924197103,25.77089998521842,8648.524699994596,29244.42667079208
1764551122,30,,Aggregated,15.200000,4.700000,81,120,160,210,520,820,2300,5700,8600,8600,8600,3247,1071,81,276.9649311058162,25.77089998521842,8648.524699994596,29228.73113643363
1764551123,30,,Aggregated,14.800000,4.400000,81,120,160,210,520,820,1900,5700,8600,8600,8600,3257,1075,81,276.25287095502125,25.77089998521842,8648.524699994596,29268.150445194966
1764551124,30,,Aggregated,14.900000,4.000000,81,120,160,210,520,820,1900,5700,8600,8600,8600,3271,1079,81,275.29695469290675,25.77089998521842,8648.524699994596,29272.050443289514
1764551125,30,,Aggregated,14.800000,4.400000,81,120,160,210,520,810,1900,5700,8600,8600,8600,3290,1086,81,273.98852683905596,25.77089998521842,8648.524699994596,29286.572340425533
1764551126,30,,Aggregated,14.200000,4.300000,81,120,160,210,510,810,1900,5600,8600,8600,8600,3301,1090,81,273.3277442291778,25.77089998521842,8648.524699994596,29308.044229021507
1764551127,30,,Aggregated,13.900000,4.000000,81,120,160,210,510,810,1900,5600,8600,8600,8600,3317,1097,81,272.41045945147783,25.77089998521842,8648.524699994596,29348.84443774495
1764551128,30,,Aggregated,14.900000,4.600000,81,120,160,210,510,810,1900,5600,8600,8600,8600,3333,1102,81,271.45886555672394,25.77089998521842,8648.524699994596,29355.385838583858
1764551129,30,,Aggregated,14.600000,4.700000,81,120,160,210,510,810,1900,5600,8600,8600,8600,3349,1107,81,270.48915834594544,25.77089998521842,8648.524699994596,29338.723499552107
1764551130,30,,Aggregated,14.300000,4.300000,80,120,160,200,500,810,1900,5600,8600,8600,8600,3363,1113,80,269.60749042540203,25.77089998521842,8648.524699994596,29324.30746357419
1764551131,30,,Aggregated,14.700000,4.600000,80,120,160,200,500,810,1900,5600,8600,8600,8600,3378,1118,80,268.6647051215613,25.77089998521842,8648.524699994596,29333.127294256956
1764551132,30,,Aggregated,14.400000,4.700000,81,120,160,200,500,810,1900,5600,8600,8600,8600,3395,1125,81,268.01334515482114,25.77089998521842,8648.524699994596,29324.678939617083
1764551133,30,,Aggregated,14.500000,4.900000,80,120,160,200,500,810,1900,5400,8600,8600,8600,3409,1130,80,267.1922255208847,25.77089998521842,8648.524699994596,29316.335288941038
1764551134,30,,Aggregated,14.600000,5.300000,80,120,150,200,490,800,1900,5400,8600,8600,8600,3423,1136,80,266.304936371792,25.77089998521842,8648.524699994596,29299.762489044697
1764551135,30,,Aggregated,14.700000,5.200000,80,120,150,200,490,800,1900,5400,8600,8600,8600,3436,1138,80,265.50461650193375,25.77089998521842,8648.524699994596,29259.52852153667
1764551136,30,,Aggregated,15.200000,5.400000,80,120,150,200,490,800,1900,5400,8600,8600,8600,3452,1145,80,264.5372944381649,25.77089998521842,8648.524699994596,29264.58777520278
1764551137,30,,Aggregated,15.200000,5.600000,80,120,150,200,490,800,1900,5400,8600,8600,8600,3465,1150,80,263.81213093813324,25.77089998521842,8648.524699994596,29287.10303030303
1764551138,30,,Aggregated,14.500000,5.200000,80,120,150,190,490,800,1900,5400,8600,8600,8600,3481,1158,80,262.90870884819356,25.77089998521842,8648.524699994596,29283.833093938523
1764551139,30,,Aggregated,14.700000,5.300000,80,120,150,190,490,800,1900,5400,8600,8600,8600,3495,1163,80,262.25247012893635,25.77089998521842,8648.524699994596,29269.781974248926
1764551140,30,,Aggregated,14.900000,5.200000,80,120,150,190,490,800,1800,5400,8600,8600,8600,3512,1170,80,261.3393494591735,25.77089998521842,8648.524699994596,29294.723234624147
1764551141,30,,Aggregated,14.400000,5.400000,80,120,150,190,490,790,1800,5400,8600,8600,8600,3524,1173,80,260.70087883105384,25.77089998521842,8648.524699994596,29326.561010215664
1764551142,30,,Aggregated,14.800000,5.900000,80,120,150,190,490,790,1800,5400,8600,8600,8600,3542,1178,80,259.85476290248056,25.77089998521842,8648.524699994596,29339.1691134952
1764551143,30,,Aggregated,14.900000,5.900000,80,120,150,190,480,790,1800,5400,8600,8600,8600,3553,1182,80,259.25952406435505,25.77089998521842,8648.524699994596,29335.89079650999
1764551144,30,,Aggregated,14.500000,5.400000,79,110,150,190,480,790,1800,5400,8600,8600,8600,3572,1186,79,258.19304050971357,25.77089998521842,8648.524699994596,29302.61786114222
1764551145,30,,Aggregated,14.400000,5.300000,79,110,150,190,480,780,1800,5400,8600,8600,8600,3584,1191,79,257.4878024834269,25.77089998521842,8648.524699994596,29294.21875
1764551146,30,,Aggregated,14.300000,5.200000,79,110,150,190,480,780,1800,5400,8600,8600,8600,3600,1194,79,256.6656888890753,25.77089998521842,8648.524699994596,29328.687222222223
1764551147,30,,Aggregated,14.500000,4.900000,79,110,150,190,470,780,1800,5400,8600,8600,8600,3613,1199,79,255.91972632178297,25.77089998521842,8648.524699994596,29333.06172156103
1764551148,30,,Aggregated,14.400000,5.100000,79,110,150,190,470,780,1800,5400,8600,8600,8600,3629,1202,79,255.58082885110653,25.77089998521842,8648.524699994596,29329.667952604024
1764551149,30,,Aggregated,14.700000,4.900000,79,110,150,190,470,780,1800,5400,8600,8600,8600,3642,1207,79,254.92683599690804,25.77089998521842,8648.524699994596,29340.78034047227
1764551150,30,,Aggregated,14.600000,4.900000,79,110,150,190,470,780,1800,5400,8600,8600,8600,3656,1212,79,254.1596380746007,25.77089998521842,8648.524699994596,29320.5590809628
1764551151,30,,Aggregated,14.800000,4.400000,79,110,150,180,470,770,1800,5400,8600,8600,8600,3672,1217,79,253.33907693375434,25.77089998521842,8648.524699994596,29325.681100217866
1764551152,30,,Aggregated,14.300000,4.100000,79,110,150,180,470,770,1800,5400,8600,8600,8600,3688,1219,78,252.5381494036629,25.77089998521842,8648.524699994596,29338.911605206074
1764551153,30,,Aggregated,14.200000,4.000000,78,110,150,180,460,770,1800,5400,8600,8600,8600,3697,1222,78,252.07281439023478,25.77089998521842,8648.524699994596,29352.85528807141
1764551154,30,,Aggregated,14.600000,4.400000,79,110,150,180,460,770,1800,5400,8600,8600,8600,3715,1228,79,251.50669886962345,25.77089998521842,8648.524699994596,29349.531090174965
1764551155,30,,Aggregated,14.600000,4.000000,79,110,150,180,460,770,1800,5400,8600,8600,8600,3732,1234,79,250.8348418008022,25.77089998521842,8648.524699994596,29358.292336548766
1764551156,30,,Aggregated,14.300000,3.900000,79,110,150,180,460,760,1800,5400,8600,8600,8600,3744,1238,79,250.31112922023078,25.77089998521842,8648.524699994596,29387.063835470086
1764551157,30,,Aggregated,14.500000,4.300000,79,110,150,180,460,760,1800,5400,8600,8600,8600,3760,1239,79,249.69634920227227,25.77089998521842,8648.524699994596,29439.806117021275
1764551158,30,,Aggregated,14.700000,4.300000,79,110,150,180,460,750,1800,5400,8600,8600,8600,3775,1244,79,249.0454454041111,25.77089998521842,8648.524699994596,29453.77880794702
1764551159,30,,Aggregated,14.300000,4.300000,79,110,150,180,460,750,1800,5400,8600,8600,8600,3785,1247,79,248.5386444387119,25.77089998521842,8648.524699994596,29445.693791281374
1764551160,30,,Aggregated,14.700000,4.100000,79,110,150,180,450,750,1800,5400,8600,8600,8600,3801,1252,79,247.84241583806664,25.77089998521842,8648.524699994596,29428.38016311497
1764551161,30,,Aggregated,14.400000,4.200000,79,110,150,180,450,750,1800,5400,8600,8600,8600,3817,1256,79,247.12504018876913,25.77089998521842,8648.524699994596,29458.449829709196
1764551162,30,,Aggregated,14.100000,3.900000,79,110,150,180,450,750,1800,5400,8600,8600,8600,3826,1257,79,246.6901807894778,25.77089998521842,8648.524699994596,29432.547830632513
1764551164,30,,Aggregated,14.300000,4.000000,78,110,150,180,440,750,1800,5400,8600,8600,8600,3845,1264,78,245.7715665020902,25.77089998521842,8648.524699994596,29479.665279583875
1764551165,30,,Aggregated,14.500000,3.800000,78,110,150,180,440,750,1700,5400,8600,8600,8600,3861,1269,78,245.21093506877565,25.77089998521842,8648.524699994596,29486.988603988604
1764551166,30,,Aggregated,14.600000,4.200000,79,110,150,180,440,750,1700,5400,8600,8600,8600,3870,1271,78,244.88586178307395,25.77089998521842,8648.524699994596,29498.712403100777
1764551167,30,,Aggregated,14.300000,4.000000,79,110,150,180,440,750,1700,5400,8600,8600,8600,3888,1275,79,244.57061208861742,25.77089998521842,8648.524699994596,29531.435956790123
1764551168,30,,Aggregated,14.300000,4.000000,79,110,150,180,440,750,1700,5400,8600,8600,8600,3900,1276,79,244.02979671808097,25.77089998521842,8648.524699994596,29493.611282051283
1764551169,30,,Aggregated,13.600000,3.600000,78,110,150,180,440,750,1700,5300,8600,8600,8600,3916,1284,78,243.20805171106468,25.77089998521842,8648.524699994596,29480.490551583247
1764551170,30,,Aggregated,13.800000,3.600000,78,110,150,180,430,750,1700,5300,8600,8600,8600,3931,1288,78,242.45086581036156,25.77089998521842,8648.524699994596,29479.085474433985
1764551171,30,,Aggregated,14.100000,4.000000,78,110,140,180,430,740,1700,5300,8600,8600,8600,3948,1295,78,241.76331157562842,25.77089998521842,8648.524699994596,29495.16058763931
1764551172,30,,Aggregated,14.500000,4.000000,77,110,140,170,430,730,1600,5300,8600,8600,8600,3963,1300,77,241.02588157972679,25.77089998521842,8648.524699994596,29489.741357557406
1764551173,30,,Aggregated,14.500000,4.300000,77,110,140,170,430,730,1600,5300,8600,8600,8600,3977,1305,77,240.45261448339934,25.77089998521842,8648.524699994596,29521.069399044507
1764551174,30,,Aggregated,14.400000,4.300000,77,110,140,170,430,730,1600,5300,8600,8600,8600,3992,1312,77,239.75048031074866,25.77089998521842,8648.524699994596,29531.250250501
